episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E02,320,1,"00:18:47,860","00:18:49,420",LOUIS DE POINTE DU LAC,What you're about to see...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,321,1,"00:18:51,080","00:18:53,310",ARMAND,"is, for you, an outrage",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,322,1,"00:18:53,360","00:18:56,460",ARMAND,that masks a birth and a rebirth of what is...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,323,1,"00:18:56,510","00:18:58,620",DANIEL MOLLOY,The rope's limp. He's really flying.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,324,1,"00:18:58,670","00:19:01,190",LOUIS DE POINTE DU LAC,I know!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.53; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,324,2,"00:18:58,670","00:19:01,190",ARMAND,"Instead of mere human drama,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,325,1,"00:19:01,240","00:19:05,090",ARMAND,"we here at Theatre Des Vampires,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,326,1,"00:19:05,140","00:19:07,940",ARMAND,"delve into the underbelly of the human soul,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,327,1,"00:19:07,990","00:19:12,220",ARMAND,to present to you the highest form of art,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,328,1,"00:19:12,270","00:19:14,940",ARMAND,in the lowest of ways!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,329,1,"00:19:19,033","00:19:21,480",DANIEL MOLLOY,Have you repressions that need airing?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,330,1,"00:19:21,536","00:19:23,860",LOUIS DE POINTE DU LAC,"Oh, you've come to the right place.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.58; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,331,1,"00:19:23,910","00:19:26,120",DANIEL MOLLOY,Phobias toward your next of kin?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,SANTIAGO | ARMAND | LOUIS DE POINTE DU LAC
S02E02,332,1,"00:19:26,170","00:19:29,820",LOUIS DE POINTE DU LAC,"Amis, we assist in turning down the sheets!",uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E02,333,1,"00:19:29,870","00:19:31,570",ARMAND,Bloodlust?!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,334,1,"00:19:31,629","00:19:34,200",ARMAND,Fear of the insane?!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,335,1,"00:19:34,250","00:19:35,860",DANIEL MOLLOY,I salute your honesty.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,336,1,"00:19:35,900","00:19:38,710",DANIEL MOLLOY,Right after I take my boot from your arse!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.21; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,337,1,"00:19:38,760","00:19:40,805",ARMAND,"But seriously, mes amis,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,Mixed English/French,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,338,1,"00:19:40,806","00:19:44,620",ARMAND,"being vampires, and by nature superior to you mortals,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,339,1,"00:19:44,670","00:19:47,230",ARMAND,we can replicate the level of bilge necessary,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,340,1,"00:19:47,250","00:19:50,540",ARMAND,to disrupt your tiny ship called human decency.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,341,1,"00:19:50,590","00:19:52,660",LOUIS DE POINTE DU LAC,"In fact, we capsize it.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,342,1,"00:19:52,710","00:19:54,280",LOUIS DE POINTE DU LAC,"So, if you don't leave here tonight",uncertain,best contextual candidate from text-only sources,recognition_margin=1.04; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,343,1,"00:19:54,330","00:19:59,100",LOUIS DE POINTE DU LAC,"seeing the world upside down and liking very much what you see,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.04; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,344,1,"00:19:59,157","00:20:01,560",LOUIS DE POINTE DU LAC,"and feel,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.04; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,345,1,"00:20:02,480","00:20:06,037",LOUIS DE POINTE DU LAC,"then we here at Theatre Des Vampires,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,346,1,"00:20:06,038","00:20:08,950",LOUIS DE POINTE DU LAC,"have failed in our jobs which is, at the heart of it,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,347,1,"00:20:08,970","00:20:11,430",LOUIS DE POINTE DU LAC,to laugh alongside your misery,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,348,1,"00:20:11,460","00:20:14,690",LOUIS DE POINTE DU LAC,while you cry and scream for more.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.23; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
